REGION,PROVINCE,CITY,LOCATION,OWNERSHIP_CLASS,Unnamed: 6,NAME OF HOSPITAL,ABC,MEDICAL_DIRECTOR,CLASS,SERVCE CAPABILI TY,CONTACT,EMAIL,FAX,MOBILE,REMARKS,Actual Hospital Name,Mapping_Address,lat,lng
NORTHERN MINDANAO,BUKIDNON,Valencia City,"L. Alkuino St., Poblacion, Valencia City, Bukidnon",PVT,"LA VIÑA GENERAL HOSPITAL, INC.",93,Dr. John E. Mata,General,Level 2,"088-
2223238/8283210
/8286150",lvghi@yahoo.com,"2222110/82
83210",NaN,NaN,NaN,"LA VIÑA GENERAL HOSPITAL, INC.","LA VIÑA GENERAL HOSPITAL, INC., NORTHERN MINDANAO, BUKIDNON, Valencia City",7.907827299999999,125.092232
NORTHERN MINDANAO,LANAO DEL NORTE,,"Purok 2, Poblacion Hi-way, Kapatagan, Lanao del Norte",PVT,"DELBERT JON'S POLYCLINIC, INCORPORATED",25,Dr. Edilberto L. Yu,General,Level 1,(063)227-9104,djpolyclinic@yah oo.com,NaN,NaN,NaN,NaN,"DELBERT JON'S POLYCLINIC, INCORPORATED","DELBERT JON'S POLYCLINIC, INCORPORATED, NORTHERN MINDANAO, LANAO DEL NORTE",7.9013975,123.7703271
NORTHERN MINDANAO,LANAO DEL NORTE,,"Purok Molave, Maranding, Lala, Lanao del Norte",PVT,ASENTISTA DOCTORS HOSPITAL AND LABORATORY,21,Dr. Apollo Abner C. Asentista,General,Level 1,(063)227-8259,asentistadoctors @yahoo.com.ph / asentistadochospi tal@gmail.com / asentistadoctors @gmail.com,NaN,NaN,NaN,NaN,ASENTISTA DOCTORS HOSPITAL AND LABORATORY,"ASENTISTA DOCTORS HOSPITAL AND LABORATORY, NORTHERN MINDANAO, LANAO DEL NORTE",7.922633699999999,123.7710956
NORTHERN MINDANAO,LANAO DEL NORTE,,"Purok Indian Tree, Maranding, Lala, Lanao del Norte",PVT,"GOZO COMMUNITY HOSPITAL, INC.",35,Dr. Delbert L. Gozo Jr.,General,Level 1,(063)388-7098,m / gozohr95@gmail. com /,NaN,NaN,NaN,NaN,"GOZO COMMUNITY HOSPITAL, INC.","GOZO COMMUNITY HOSPITAL, INC., NORTHERN MINDANAO, LANAO DEL NORTE",7.9234961,123.7713474
NORTHERN MINDANAO,LANAO DEL NORTE,,"Purok Apitong, Maranding, Lala, Lanao del Norte",PVT,BONTILAO COUNTRY HOSPITAL,44,Dr. Santiago L. Bontilao,General,Level 1,(063)388-7034,bontilaocountryh ospital@yahoo.co m,NaN,NaN,NaN,NaN,BONTILAO COUNTRY HOSPITAL,"BONTILAO COUNTRY HOSPITAL, NORTHERN MINDANAO, LANAO DEL NORTE",7.926604800000001,123.7731932
NORTHERN MINDANAO,LANAO DEL NORTE,,"Purok 1 San Antonio, Poblacion, Tubod, Lanao del Norte",PVT,TUBOD COMMUNITY HOSPITAL,17,Dr. Leonard B. Miranda,General,Level 1,"(063)341-4006 /
227-6145",tubodcommunity_ hospital@yahoo.c om / tubodcommunityh ospital93@gmail.c om / beccayumiranda @gmail.com,NaN,NaN,40-17,NaN,TUBOD COMMUNITY HOSPITAL,"TUBOD COMMUNITY HOSPITAL, NORTHERN MINDANAO, LANAO DEL NORTE",8.0417858,123.7998167
NORTHERN MINDANAO,LANAO DEL NORTE,,"Purok Pomelo, Fernan Subdivision, Maranding, Lala, Lanao del Norte",PVT,"MARANDING COMMUNITY HOSPITAL, INC.",50,Dr. Woodrow C. Tabanao,General,Level 1,(063)227-8698,marandingcommu nityhospital@gma il.com,NaN,NaN,NaN,NaN,"MARANDING COMMUNITY HOSPITAL, INC.","MARANDING COMMUNITY HOSPITAL, INC., NORTHERN MINDANAO, LANAO DEL NORTE",7.923154200000001,123.7763879
NORTHERN MINDANAO,LANAO DEL NORTE,,"Purok 1, Poblacion, Bacolod, Lanao del Norte",PVT,ANDOT MEDICAL CLINIC,25,Dr. Bob C. Andot,General,Level 1,(063)227-2072,andothospital@y mail.com,NaN,NaN,NaN,NaN,ANDOT MEDICAL CLINIC,"ANDOT MEDICAL CLINIC, NORTHERN MINDANAO, LANAO DEL NORTE",8.190166999999999,124.050057
NORTHERN MINDANAO,LANAO DEL NORTE,Iligan City,"Quezon Avenue Extension, Villaverde, Iligan City",PVT,"ST. MARY'S MATERNITY AND CHILDREN'S HOSPITAL, INC.",50,Dr. Marifah P. Maranda,"Specialty (Obstetric s- Gynecolo gy & Pediatrics
)",Level 1,(063)223-3420,smmchi.iligan@g mail.com / smmch_inc@yaho o.com,NaN,NaN,NaN,NaN,"ST. MARY'S MATERNITY AND CHILDREN'S HOSPITAL, INC.","ST. MARY'S MATERNITY AND CHILDREN'S HOSPITAL, INC., NORTHERN MINDANAO, LANAO DEL NORTE, Iligan City",8.2285617,124.2420763
NORTHERN MINDANAO,LANAO DEL NORTE,Iligan City,"Roxas Avenue, Iligan City",PVT,"DR. UY HOSPITAL, INC.",70,Dr. Macario R. Valdez,General,Level 2,"063-
2213414/2215155
/2281140",druyhospitalinc@ yahoo.com,2212096,NaN,NaN,NaN,"DR. UY HOSPITAL, INC.","DR. UY HOSPITAL, INC., NORTHERN MINDANAO, LANAO DEL NORTE, Iligan City",8.227308899999999,124.2406538
NORTHERN MINDANAO,LANAO DEL NORTE,Iligan City,"San Miguel Village, Pala-o, Iligan City",PVT,ILIGAN MEDICAL CENTER HOSPITAL,50,Dr. Daniel P. U. Rigor,General,Level 2,"063-2214661 loc
5101/2253181",imchospital@yah oo.com,2253181,NaN,80 - 50 (renewal),NaN,ILIGAN MEDICAL CENTER HOSPITAL,"ILIGAN MEDICAL CENTER HOSPITAL, NORTHERN MINDANAO, LANAO DEL NORTE, Iligan City",8.230744099999999,124.2492818
NORTHERN MINDANAO,LANAO DEL NORTE,Iligan City,"Sister of Mercy Road, Camague, Iligan City",PVT,"MERCY COMMUNITY HOSPITAL, INC.",95,"Sr. Rose A. Palacio, Md",General,Level 2,063-2211154,"sisterrosepalacio @gmail.com/mchi
.medrec@gmail.c om",2218376,NaN,NaN,NaN,"MERCY COMMUNITY HOSPITAL, INC.","MERCY COMMUNITY HOSPITAL, INC., NORTHERN MINDANAO, LANAO DEL NORTE, Iligan City",8.2152041,124.231427
NORTHERN MINDANAO,LANAO DEL NORTE,Iligan City,"Andres Bonifacio Avenue, San Miguel, Iligan City",PVT,"ADVENTIST MEDICAL CENTER- ILIGAN CITY, INC.",130,Dr. Edgar Claude A. Nadal,General,Level 2,063-2213029,amc.iligan@gmail. com,2217306,NaN,NaN,NaN,"ADVENTIST MEDICAL CENTER- ILIGAN CITY, INC.","ADVENTIST MEDICAL CENTER- ILIGAN CITY, INC., NORTHERN MINDANAO, LANAO DEL NORTE, Iligan City",8.240954799999999,124.2472001
NORTHERN MINDANAO,LANAO DEL NORTE,Iligan City,"Benito Labao Street, Extension, Iligan City",PVT,E AND R HOSPITAL AND PHARMACY,70,Dr. Evelyn D. Bandojo,General,Level 2,"063-
2213225/2211207
/2232247/221224 6",eandr.hospital_ili gan@yahoo.com,2213225,NaN,NaN,NaN,E AND R HOSPITAL AND PHARMACY,"E AND R HOSPITAL AND PHARMACY, NORTHERN MINDANAO, LANAO DEL NORTE, Iligan City",8.2337623,124.2381962
NORTHERN MINDANAO,MISAMIS OCCIDENTAL,,"Burgos St., Naga, Jimenez, Misamis Occidental",PVT,FRANCISCA APAO UY MEMORIAL HOSPITAL,18,Dr. Ildefonso A. Uy,General,Level 1,(088)272-3851,faumh.philhealth2 016@gmail.com,NaN,NaN,NaN,NaN,FRANCISCA APAO UY MEMORIAL HOSPITAL,"FRANCISCA APAO UY MEMORIAL HOSPITAL, NORTHERN MINDANAO, MISAMIS OCCIDENTAL",8.3331071,123.8431196
NORTHERN MINDANAO,MISAMIS OCCIDENTAL,,"Purok 4, Digson, Bonifacio, Misamis Occidental",PVT,CLINICA OZARAGA DOCTORS HOSPITAL,24,Dr. Efren V. Ozaraga,General,Level 1,(088)586-1591,clinicaozaraga4@ gmail.com / clinicaozaraga197 9@gmail.com,NaN,NaN,NaN,NaN,CLINICA OZARAGA DOCTORS HOSPITAL,"CLINICA OZARAGA DOCTORS HOSPITAL, NORTHERN MINDANAO, MISAMIS OCCIDENTAL",8.048803,123.620071
NORTHERN MINDANAO,MISAMIS OCCIDENTAL,,"Purok 5, Lao Proper, Plaridel, Misamis Occidental",PVT,ST. AUGUSTINE HOSPITAL,20,Dr. Juliet P. Solon,General,Level 1,(088)545-1290,st.augustinehospi tal@gmail.com / st.augustinehospi tal2015@gmail.co m,NaN,NaN,NaN,NaN,ST. AUGUSTINE HOSPITAL,"ST. AUGUSTINE HOSPITAL, NORTHERN MINDANAO, MISAMIS OCCIDENTAL",8.616065599999999,123.7162256
NORTHERN MINDANAO,MISAMIS OCCIDENTAL,,"Purok 7, Poblacion 3, Clarin, Misamis Occidental",PVT,OLEGARIO GENERAL HOSPITAL,25,Dr. Jose M. Salomon,General,Level 1,"telefax (088)564-
4112",olegariogh_0814 @yahoo.com,"(088)564-
4112",NaN,NaN,NaN,OLEGARIO GENERAL HOSPITAL,"OLEGARIO GENERAL HOSPITAL, NORTHERN MINDANAO, MISAMIS OCCIDENTAL",8.2055182,123.8541237
NORTHERN MINDANAO,MISAMIS OCCIDENTAL,Oroquieta City,"43 Barrientos St., Layawan, Oroquieta City, Misamis Occidental",PVT,ST. THERESE HOSPITAL,20,Dr. Arsie I. Buaquiña,General,Level 1,"tel(088)531-1274
/ fax(088)531- 1158",sttherese_hospita l@yahoo.com / sttherese_hosp@ yahoo.com,"(088)531-
1158",NaN,NaN,NaN,ST. THERESE HOSPITAL,"ST. THERESE HOSPITAL, NORTHERN MINDANAO, MISAMIS OCCIDENTAL, Oroquieta City",8.4807455,123.8042772
NORTHERN MINDANAO,MISAMIS OCCIDENTAL,Ozamiz City,"Washington Street, 50th Barangay, Ozamiz City, Misamis Occidental",PVT,OZAMIZ CITY ST. JOSEPH GENERAL HOSPITAL,20,Dr. Jose Jamuel S. Marave,General,Level 1,"telefax (088)521-
1726 / fax
(088)5644302",josemarave@yaho o.com / josephinemarave @yahoo.com.ph,"(088)56443
02",NaN,NaN,NaN,OZAMIZ CITY ST. JOSEPH GENERAL HOSPITAL,"OZAMIZ CITY ST. JOSEPH GENERAL HOSPITAL, NORTHERN MINDANAO, MISAMIS OCCIDENTAL, Ozamiz City",8.1453449,123.8440167
NORTHERN MINDANAO,MISAMIS OCCIDENTAL,Ozamiz City,"Governor Angel N. Medina Sr. Avenue, New Annex, Ozamiz City",PVT,MEDINA GENERAL HOSPITAL,200,Dr. George Thorek C. Medina,General,Level 2,"088-
5211183/5211192
/5211816","medinageneralho spital@rocketmail
.com",NaN,NaN,NaN,NaN,MEDINA GENERAL HOSPITAL,"MEDINA GENERAL HOSPITAL, NORTHERN MINDANAO, MISAMIS OCCIDENTAL, Ozamiz City",8.1458155,123.8488373
NORTHERN MINDANAO,MISAMIS OCCIDENTAL,Ozamiz City,"Feliciano Street, Barangay Aguada, Ozamiz City, Misamis Occidental",PVT,"TOBIAS FELICIANO FAITH GENERAL HOSPITAL, INC.",78,Dr. Angel T. Feliciano Jr.,General,Level 1,"tel(088)564-0728
/ fax(088)564- 2379","faith_hospital1972 @yahoo.com / faith_hospital1972 @gmail.com / faith.hospital1972
@gmail.com","088-
5642379",NaN,NaN,NaN,"TOBIAS FELICIANO FAITH GENERAL HOSPITAL, INC.","TOBIAS FELICIANO FAITH GENERAL HOSPITAL, INC., NORTHERN MINDANAO, MISAMIS OCCIDENTAL, Ozamiz City",8.150404,123.841559
NORTHERN MINDANAO,MISAMIS OCCIDENTAL,Ozamiz City,"Bagakay, Ozamiz City",PVT,MISAMIS UNIVERSITY MEDICAL CENTER,100,Dr. Karen Belina F. De Leon,General,Level 2,088-5212411,mumc@mu.edu.p h,5212413,NaN,NaN,NaN,MISAMIS UNIVERSITY MEDICAL CENTER,"MISAMIS UNIVERSITY MEDICAL CENTER, NORTHERN MINDANAO, MISAMIS OCCIDENTAL, Ozamiz City",8.1472166,123.8185936
NORTHERN MINDANAO,MISAMIS ORIENTAL,,"Zone 4 Capunuyan, Aplaya, Jasaan, Misamis Oriental",PVT,"REVER MEDICAL CENTER, INC.",60,Dr. Monique Lucia A. Jardin - Quing,General,Level 1,(088)8904417 / 12,revermedicalcente r.hr1@gmail.com,NaN,NaN,NaN,NaN,"REVER MEDICAL CENTER, INC.","REVER MEDICAL CENTER, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL",8.599883199999999,124.770104
NORTHERN MINDANAO,MISAMIS ORIENTAL,,"Brgy. Sta. Cruz, Tagoloan, Misamis Oriental",PVT,"TAGOLOAN POLYMEDIC GENERAL HOSPITAL, INC.",50,Dr. Alister B. Ucab,General,Level 2,"088-
8903070/5671541","cdo_polymedic@ yahoo.com/ruben go_md@yahoo.co
m.ph",8903072,NaN,NaN,NaN,"TAGOLOAN POLYMEDIC GENERAL HOSPITAL, INC.","TAGOLOAN POLYMEDIC GENERAL HOSPITAL, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL",8.5503209,124.7659704
NORTHERN MINDANAO,MISAMIS ORIENTAL,Gingoog City,"C. Bagaipo Street, Barangay 22, Gingoog City, Misamis Oriental",PVT,"GINGOOG SANITARIUM AND HOSPITAL, INC.",30,Dr. Jeremy L. Manuel,General,Level 1,(088)861-2006,ah.gingoog@gmai l.com / admin@adventist health-gng.com,NaN,NaN,NaN,NaN,"GINGOOG SANITARIUM AND HOSPITAL, INC.","GINGOOG SANITARIUM AND HOSPITAL, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL, Gingoog City",8.8239657,125.1067283
NORTHERN MINDANAO,MISAMIS ORIENTAL,Gingoog City,"Brgy. 24-A, National Highway, Gingoog City, Misamis Oriental",PVT,"LIPUNAN HOSPITAL, INC.",25,Dr. Virgilio F. Lim,General,Level 1,"(08842)7618 /
(08822)7614 / fax(088)861-0428",hospitallipunan@ yahoo.com,NaN,NaN,NaN,NaN,"LIPUNAN HOSPITAL, INC.","LIPUNAN HOSPITAL, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL, Gingoog City",8.8235146,125.0971332
NORTHERN MINDANAO,MISAMIS ORIENTAL,Cagayan de Oro City,"Zone 6, Puerto Highway, Cagayan de Oro City",PVT,PUERTO COMMUNITY HOSPITAL,35,Dr. Albee Marie P. Capistrano,General,Level 1,"tel (088)855-5088
/ 855-1530",puerto_hosp@yah oo.com,NaN,NaN,NaN,NaN,PUERTO COMMUNITY HOSPITAL,"PUERTO COMMUNITY HOSPITAL, NORTHERN MINDANAO, MISAMIS ORIENTAL, Cagayan de Oro City",8.5015471,124.7514888
NORTHERN MINDANAO,MISAMIS ORIENTAL,Cagayan de Oro City,"292 A. Velez St., Cagayan de Oro City",PVT,"SABAL HOSPITAL, INC.",55,Dr. Luis C. Sabal,General,Level 1,"(088)856-1944 /
fax (088)856-
2611",sabal_hospital_in c@yahoo.com,"(088)856-
2611",NaN,NaN,NaN,"SABAL HOSPITAL, INC.","SABAL HOSPITAL, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL, Cagayan de Oro City",8.4861212,124.6479459
NORTHERN MINDANAO,MISAMIS ORIENTAL,Cagayan de Oro City,"J.V. Seriña St., Carmen, Cagayan de Oro City",PVT,MADONNA AND CHILD HOSPITAL,105,Dr. Miguel E. Kho,General,Level 2,"088-
8583962/3236090
/8584105/08822- 724925",madonna.and.chil d.hospital@hotma il.com,loc161,NaN,NaN,NaN,MADONNA AND CHILD HOSPITAL,"MADONNA AND CHILD HOSPITAL, NORTHERN MINDANAO, MISAMIS ORIENTAL, Cagayan de Oro City",8.4777273,124.6353316
NORTHERN MINDANAO,MISAMIS ORIENTAL,Cagayan de Oro City,"Tiano-Nacalaban Street, Cagayan de Oro City",PVT,"CAGAYAN DE ORO MEDICAL CENTER, INC.",112,Dr. Rossini Abbie Lim,General,Level 2,"711874-
76/8565507",cdomedicalcenter @gmail.com,"8564039/85
66987",NaN,NaN,NaN,"CAGAYAN DE ORO MEDICAL CENTER, INC.","CAGAYAN DE ORO MEDICAL CENTER, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL, Cagayan de Oro City",8.4855171,124.6471511
NORTHERN MINDANAO,MISAMIS ORIENTAL,Cagayan de Oro City,"Gusa, Cagayan de Oro City",PVT,"CAPITOL UNIVERSITY MEDICAL CENTER FOUNDATION OF CAGAYAN, INC.",181,Dr. Jesus M. Jardin,General,Level 2,"088-
8525536/0917772
6873",cumc.qa2015@gm ail.com,"088-
22/724326/
723215",NaN,NaN,NaN,"CAPITOL UNIVERSITY MEDICAL CENTER FOUNDATION OF CAGAYAN, INC.","CAPITOL UNIVERSITY MEDICAL CENTER FOUNDATION OF CAGAYAN, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL, Cagayan de Oro City",8.4790423,124.6727638
NORTHERN MINDANAO,MISAMIS ORIENTAL,Cagayan de Oro City,"Hayes St., Cagayan de Oro City",PVT,"MARIA REYNA-XAVIER UNIVERSITY HOSPITAL, INC.",130,Sr. Evelyn R. Aguilar,General,Level 3,"08822-
727530/8571766
LOC 131",mariareynaxucdo @gmail.com,NaN,NaN,NaN,NaN,"MARIA REYNA-XAVIER UNIVERSITY HOSPITAL, INC.","MARIA REYNA-XAVIER UNIVERSITY HOSPITAL, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL, Cagayan de Oro City",8.4756089,124.6549129
NORTHERN MINDANAO,MISAMIS ORIENTAL,Cagayan de Oro City,"Don Apolinar Velez St., Cagayan de Oro City",PVT,"CAGAYAN DE ORO POLYMEDIC GENERAL HOSPITAL, INC.",105,Dr. Jovito C. Lao,General,Level 1,(088)856-4465 / fax(088)856-4185,cdo_polymedic@ yahoo.com / rubengo_md@yah oo.com.ph,"088-
8564185",NaN,Level 2 to Level 1,NaN,"CAGAYAN DE ORO POLYMEDIC GENERAL HOSPITAL, INC.","CAGAYAN DE ORO POLYMEDIC GENERAL HOSPITAL, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL, Cagayan de Oro City",8.482460999999999,124.6456523
NORTHERN MINDANAO,MISAMIS ORIENTAL,Cagayan de Oro City,"Kauswagan Highway, Cagayan de Oro City",PVT,"C.D.O. POLYMEDIC MEDICAL PLAZA, INC.",150,Dr. Ruben O. Go,General,Level 2,"88-
8585242/8585241",cdo_polymedic@ yahoo.com/ruben go_md@yahoo.co m.ph,"088-
8585884",NaN,NaN,NaN,"C.D.O. POLYMEDIC MEDICAL PLAZA, INC.","C.D.O. POLYMEDIC MEDICAL PLAZA, INC., NORTHERN MINDANAO, MISAMIS ORIENTAL, Cagayan de Oro City",8.4837646,124.661665
DAVAO,DAVAO DEL ORO,,"P1 Pob. Mawab, Davao de Oro",PVT,DOCTORS COMMUNITY HOSPITAL,31,Dr. Martelino D. Briguez,General,Level 1,NaN,"dchmawab@gmail
.com",NaN,NaN,NaN,NaN,DOCTORS COMMUNITY HOSPITAL,"DOCTORS COMMUNITY HOSPITAL, DAVAO, DAVAO DEL ORO",7.190708,125.455341
DAVAO,DAVAO DEL NORTE,,"Purok 3, Fd Rd 1, Sto. Tomas, Davao del Norte",PVT,"METROPOLITAN POLYMEDIC COMMUNITY HOSPITAL, INC.",30,Dr. Rudolph Allan R. Rasul,General,Level 1,9209458842,mpchi.2015@gmai l.com,NaN,NaN,NaN,NaN,"METROPOLITAN POLYMEDIC COMMUNITY HOSPITAL, INC.","METROPOLITAN POLYMEDIC COMMUNITY HOSPITAL, INC., DAVAO, DAVAO DEL NORTE",7.522695,125.6268139
DAVAO,DAVAO DEL NORTE,Panabo City,"Bo. A. O. Floirendo, Panabo City",PVT,TADECO HOSPITAL,30,Dr. Jill Jennifer O. Santa Cruz,General,Level 1,084-2347711,tadecohospital@a nflocor.com,NaN,NaN,NaN,NaN,TADECO HOSPITAL,"TADECO HOSPITAL, DAVAO, DAVAO DEL NORTE, Panabo City",7.396254399999999,125.5799318
DAVAO,DAVAO DEL NORTE,Panabo City,"2081 National Hi-way, Salvacion, Panabo",PVT,"CAINGLET MED. HOSPITAL, INC.",40,Dr. Eilleen Theresa C. Cainglet,General,Level 1,084-6285222,cartoneros_90@y ahoo.com,NaN,NaN,NaN,NaN,"CAINGLET MED. HOSPITAL, INC.","CAINGLET MED. HOSPITAL, INC., DAVAO, DAVAO DEL NORTE, Panabo City",7.3142916,125.6867687
DAVAO,DAVAO DEL NORTE,Panabo City,"Km. 31, National Highway, New Pandan Panabo City",PVT,"GOOD SHEPHERD HOSPITAL OF PANABO CITY, INC.",34,Dr. Marion Bosquit,General,Level 1,084-628-5150,goodshepherdhos pital@yahoo.com,NaN,NaN,NaN,NaN,"GOOD SHEPHERD HOSPITAL OF PANABO CITY, INC.","GOOD SHEPHERD HOSPITAL OF PANABO CITY, INC., DAVAO, DAVAO DEL NORTE, Panabo City",7.29402,125.678224
DAVAO,DAVAO DEL NORTE,Panabo City,"Quezon St., Panabo City",PVT,"SOMOSO GENERAL HOSPITAL, INC.",35,Dr. Richard L. Lobaton,General,Level 1,084-628-5263,richardlobaton8@ gmail.com,NaN,NaN,NaN,NaN,"SOMOSO GENERAL HOSPITAL, INC.","SOMOSO GENERAL HOSPITAL, INC., DAVAO, DAVAO DEL NORTE, Panabo City",7.304446400000001,125.6845486
DAVAO,DAVAO DEL NORTE,Panabo City,"Quirino, Gredu, Panabo City, Davao Del Norte",PVT,"PANABO POLYMEDIC HOSPITAL, INC.",105,Dr. Edgar B. Te,General,Level 2,"084-
6285317/0998888
8746",panabopolymedic 2002@yahoo.com,NaN,NaN,NaN,NaN,"PANABO POLYMEDIC HOSPITAL, INC.","PANABO POLYMEDIC HOSPITAL, INC., DAVAO, DAVAO DEL NORTE, Panabo City",7.303224900000001,125.6788215
DAVAO,DAVAO DEL NORTE,Panabo City,"7302 San Francisco, Panabo, Davao Del Norte",PVT,"RIVERA MEDICAL CENTER, INC.",173,Dr. Ramon M. Rivera,General,Level 2,084-6285234,info@rmci.com.ph,NaN,NaN,NaN,NaN,"RIVERA MEDICAL CENTER, INC.","RIVERA MEDICAL CENTER, INC., DAVAO, DAVAO DEL NORTE, Panabo City",7.312879000000001,125.685534
DAVAO,DAVAO DEL NORTE,Tagum City,"Prk. Rambutan, Visayan Village, Tagum City, Davao Del Norte",PVT,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE OF TAGUM,150,Dr. Renato A. Maranan,General,Level 2,084-6556020,mmgtagum@yaho o.com,NaN,NaN,NaN,NaN,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE OF TAGUM,"MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE OF TAGUM, DAVAO, DAVAO DEL NORTE, Tagum City",7.432474699999998,125.7954348
DAVAO,DAVAO DEL NORTE,Tagum City,"Highway 54, Rabe Subd., Visayan Village, Tagum City",PVT,"TAGUM DOCTORS’ HOSPITAL, INC.",100,Dr. Alejandro C. Rodriguez,General,Level 2,6556747,"tagumdoc@yahoo
.com",NaN,NaN,NaN,NaN,"TAGUM DOCTORS’ HOSPITAL, INC.","TAGUM DOCTORS’ HOSPITAL, INC., DAVAO, DAVAO DEL NORTE, Tagum City",7.438993,125.803713
DAVAO,DAVAO DEL NORTE,Tagum City,"cor. Sobcrecary-Rizal, Tagum City",PVT,"UNITED DOCTOR'S HOSPITAL OF TAGUM, INC.",20,Dr. Jerry P. Manongas,General,Level 1,084-400-1917,tagum59@yahoo. com,NaN,NaN,NaN,NaN,"UNITED DOCTOR'S HOSPITAL OF TAGUM, INC.","UNITED DOCTOR'S HOSPITAL OF TAGUM, INC., DAVAO, DAVAO DEL NORTE, Tagum City",7.447173299999999,125.8093465
DAVAO,DAVAO DEL NORTE,Tagum City,"Mabini Street, Magugpo South, Tagum City",PVT,"AQUINO MEDICAL SPECIALISTS HOSPITAL, INC.",50,Dr. Susan A. Ramos,General,Level 1,084-216-2156,aquinohospital@y ahoo.com,NaN,NaN,NaN,NaN,"AQUINO MEDICAL SPECIALISTS HOSPITAL, INC.","AQUINO MEDICAL SPECIALISTS HOSPITAL, INC., DAVAO, DAVAO DEL NORTE, Tagum City",7.447524299999999,125.7982268
DAVAO,DAVAO DEL NORTE,Tagum City,"Christ the King Road, Brgy. Apokon, Tagum City, Davao Del Norte",PVT,BISHOP JOSEPH REGAN MEMORIAL HOSPITAL,180,Dr. Marilyn Grace L. Mangilet,General,Level 2,"084-6559351 loc
101",bishopreganhospi tal@yahoo.com.p h,NaN,NaN,NaN,NaN,BISHOP JOSEPH REGAN MEMORIAL HOSPITAL,"BISHOP JOSEPH REGAN MEMORIAL HOSPITAL, DAVAO, DAVAO DEL NORTE, Tagum City",7.4474032,125.8126558
DAVAO,DAVAO DEL NORTE,Tagum City,Poblacion Tagum City,PVT,"MINDANAO FOUNDATION FOR MEDICAL DISASTER PREPAREDNESS AND RESPONSE, INC.",19,Dr. Bernardo S. Adolfo,General,Level 1,NaN,NaN,NaN,NaN,NaN,NaN,"MINDANAO FOUNDATION FOR MEDICAL DISASTER PREPAREDNESS AND RESPONSE, INC.","MINDANAO FOUNDATION FOR MEDICAL DISASTER PREPAREDNESS AND RESPONSE, INC., DAVAO, DAVAO DEL NORTE, Tagum City",7.447173299999999,125.8093465
DAVAO,DAVAO DEL SUR,,"National Highway, Sinaragan, Matanao, Davao Del Sur",PVT,ST. BENEDICT HOSPITAL OF DAVAO DEL SUR. INC.,138,Dr. Romulo A. Busuego,General,Level 2,9298732933,st.benedicthospit al2017dvs@gmail. com,NaN,NaN,NaN,NaN,ST. BENEDICT HOSPITAL OF DAVAO DEL SUR. INC.,"ST. BENEDICT HOSPITAL OF DAVAO DEL SUR. INC., DAVAO, DAVAO DEL SUR",6.755309200000001,125.2816369
DAVAO,DAVAO DEL SUR,,"Apo Beach Zone III, Sta. Cruz, Dvo Sur",PVT,"MARPE' MEDICAL CLINIC AND HOSP., INC",30,Dr. Tamara Joy B. Martel,General,Level 1,NaN,marpemed@yaho o.com,NaN,NaN,NaN,NaN,"MARPE' MEDICAL CLINIC AND HOSP., INC","MARPE' MEDICAL CLINIC AND HOSP., INC, DAVAO, DAVAO DEL SUR",7.190708,125.455341
DAVAO,DAVAO DEL SUR,,"R. delos Cientos St., Bansalan",PVT,CENTENO MED. SPECIALISTS HOSP.INC.,30,Dr. Dubhe A. Raz,General,Level 1,082-2720437,cmshi_07@yahoo. com,NaN,NaN,46-30,NaN,CENTENO MED. SPECIALISTS HOSP.INC.,"CENTENO MED. SPECIALISTS HOSP.INC., DAVAO, DAVAO DEL SUR",7.190708,125.455341
DAVAO,DAVAO DEL SUR,,"Bonifacio Rd Bansalan, Dvo del Sur",PVT,MABAMA DOCTORS' HOSPITAL,52,Dr. Sylvia P. Bragat,General,Level 1,"0920247-
2361/272-2081",williambragat@ya hoo.com,NaN,NaN,NaN,NaN,MABAMA DOCTORS' HOSPITAL,"MABAMA DOCTORS' HOSPITAL, DAVAO, DAVAO DEL SUR",7.190708,125.455341
DAVAO,DAVAO DEL SUR,,"Magsaysay St. Pob. Padada, Dvo. Sur",PVT,BARON-YEE HOSPITAL,49,Dr. Luisa E. Baron-Yee,General,Level 1,9085475844,baron_yeehospita l@yahoo.com,NaN,NaN,NaN,NaN,BARON-YEE HOSPITAL,"BARON-YEE HOSPITAL, DAVAO, DAVAO DEL SUR",7.190708,125.455341
