,REGION,PROVINCE,CITY,LOCATION,OWNERSHIP CLASS.,,NAME OF HOSPITAL,ABC,MEDICAL DIRECTOR/ CHIEF OF HOSPITAL,CLASS,SERVCE CAPABILI TY,CONTACT NOS.,E-MAIL ADDRESS,FAX NO.,MOBILE NO.,REMARKS,Actual Hospital Name
1161,SOCCSKSARGEN,SULTAN KUDARAT,,"Guyabano St. Kalawag II, Isulan SK",PVT,GALINATO FAMILY CLINIC AND HOSPITAL,50,"Dr. Julian B. Galinato Jr., MHcA",General,Level 1,064-471-1403,galinatofamilyclini candhospital@ya hoo.com,,,,,GALINATO FAMILY CLINIC AND HOSPITAL
1162,SOCCSKSARGEN,SULTAN KUDARAT,,"National Highway, Kalawag II, Isulan, SK",PVT,HOLY NAZARENE CLINIC AND HOSPITAL,44,Dr. Susie M. Figuracion,General,Level 1,064-201-3254,holynazareneclini candhospital@gm ail.com,,,,,HOLY NAZARENE CLINIC AND HOSPITAL
1163,SOCCSKSARGEN,"SULTAN
KUDARAT",,"National Highway,
Kalawag III, Isulan, SK",PVT,"ISULAN DOCTORS' SPECIALIST
CENTER, INC.",25,Dr. Melgar P. Retirado,General,Level 1,064-201-4875,"isulandoctors@ya
hoo.com",,,,,"ISULAN DOCTORS' SPECIALIST
CENTER, INC."
1164,SOCCSKSARGEN,SULTAN KUDARAT,,"National Highway, Isulan, Sultan Kudarat",PVT,MATIAS CLINIC AND HOSPITAL,27,"Dr. Ernesto F. Matias, MHcA",General,Level 1,064-201-4235,matias_clinic@ya hoo.com,,,,,MATIAS CLINIC AND HOSPITAL
1165,SOCCSKSARGEN,SULTAN KUDARAT,,"National Highway, Brgy. Kolambog, Isulan, Sultan Kudarat",PVT,"ST. DOMINIC SAVIO GENERAL HOSPITAL, INC.  (new)",36,Dr. Nora L. Laus,General,Level 1,"090666913561 /
09383824209",stdominicsaviobir @gmail.com,,,new,,"ST. DOMINIC SAVIO GENERAL HOSPITAL, INC.  (new)"
1166,SOCCSKSARGEN,SULTAN KUDARAT,Tacurong City,"National Highway, Poblacion Tacurong City, SK",PVT,LU CLINIC AND HOSPITAL,20,Dr. James G. Lu,General,Level 1,064-200-3168,luclinicandhospit al128@yahoo.com,,,,,LU CLINIC AND HOSPITAL
1167,SOCCSKSARGEN,SULTAN KUDARAT,Tacurong City,"National Highway, Brgy. Buenaflor, Tacurong City, SK",PVT,QUIJANO CLINIC AND HOSPITAL INCORPORATED,46,"Dr. Yvonne Q. Barroquillo, FPAFP, MHcA",General,Level 1,064-200-4177,quijano_1968@ya hoo.com,,,53-46,,QUIJANO CLINIC AND HOSPITAL INCORPORATED
1168,SOCCSKSARGEN,SULTAN KUDARAT,Tacurong City,"No. 5, Ledesma St., Poblacion, Tacurong City, SK",PVT,SANDIG MEDICAL CLINIC AND HOSPITAL,50,"Dr. Marilie C. Lechonsito, DPPS",General,Level 1,"064-562-3365 /
09958805338",sandighospital199 2@yahoo.com,,,,,SANDIG MEDICAL CLINIC AND HOSPITAL
1169,SOCCSKSARGEN,SULTAN KUDARAT,Tacurong City,"25 National Highway, Tacurong City, SK",PVT,"SULTAN KUDARAT DOCTORS HOSPITAL, INC.",17,Dr. Soledad T. Eugenio,General,Level 1,064-200-3012,skdoctorshosp@y ahoo.com,,,,,"SULTAN KUDARAT DOCTORS HOSPITAL, INC."
1170,SOCCSKSARGEN,SULTAN KUDARAT,Tacurong City,"Alunan Highway, Poblacion, Tacurong City, SK",PVT,"SULTAN KUDARAT MEDICAL SPECIALISTS CENTER, INC.",25,Dr. Marlene G. Ferolino,General,Level 1,064-200-3141,garingo_skmsci@ yahoo.com,,,,,"SULTAN KUDARAT MEDICAL SPECIALISTS CENTER, INC."
1171,SOCCSKSARGEN,SULTAN KUDARAT,Tacurong City,"Purok Waya-waya, Brgy. San Emmanuel, Tacurong City, SK",PVT,TOMBOC-SALAYOG HOSPITAL,100,Dr. Raquel T. Salayog,General,Level 1,"064-200-6057 /
09228364954",tombocsalayogho spital123@yahoo. com.ph,,,,,TOMBOC-SALAYOG HOSPITAL
1172,SOCCSKSARGEN,SULTAN KUDARAT,Tacurong City,"Purok Yellowbell, New Isabela, Tacurong City",PVT,ST. LOUIS HOSPITAL,124,Dr. Thelma S. Valdez,General,Level 2,"064-
4770417/4770171",stlouishospitaltac urong@gmail.com,,,,,ST. LOUIS HOSPITAL
1173,SOCCSKSARGEN,,Cotabato City,"Quezon Avenue, Rosary Heights, Cotabato City",PVT,COTABATO MEDICAL SPECIALIST HOSPITAL,30,"Dr. Rose Marie Q. Agustin, MPH-HA",General,Level 1,064-421-4145,cotmedspec@yah oo.com.ph,,,,,COTABATO MEDICAL SPECIALIST HOSPITAL
1174,SOCCSKSARGEN,,Cotabato City,"Alonzo St., Poblacion 6, Cotabato City",PVT,"COTABATO PUERICULTURE CENTER AND GENERAL HOSPITAL FOUNDATION, INC.",30,Dr. Dolores N. GiGuiento,General,Level 1,064-421-7323,cotabatopuericult ure@yahoo.com,,,,,"COTABATO PUERICULTURE CENTER AND GENERAL HOSPITAL FOUNDATION, INC."
1175,SOCCSKSARGEN,,Cotabato City,"ND Avenue, Immaculada Concepcion Rosary Heights II, Cotabato City",PVT,"UNITED DOCTORS HOSPITAL OF COTABATO CITY, INC.",24,Dr. Rodrigo L. Agustin,General,Level 1,064-421-3711,udhcci.laboratory @gmail.com,,,,,"UNITED DOCTORS HOSPITAL OF COTABATO CITY, INC."
1176,SOCCSKSARGEN,,Cotabato City,"Purok No. 01, Governor Gutierrez Avenue, Barangay Rosary Heights IX, Cotabato City",PVT,"NOTRE DAME HOSPITAL AND SIENA COLLEGE OF COTABATO, INC.",60,Dr. Lydia D. Mercado,General,Level 2,"064-
4212243/4212954",ndhospital@yaho o.com,,,,,"NOTRE DAME HOSPITAL AND SIENA COLLEGE OF COTABATO, INC."
1177,NCR,,Manila,"1068 Hermosa St., Manuguit, Tondo, Manila",PVT,CURE AND CARE MATERNITY HOSPITAL OPC (FORMERLY AMISOLA MATERNITY HOSPITAL),25,Dr. Maria Carmencita Ablaza,Specialty- Maternity,Level 1,"230-4347/256-
2583",cncmh20@gmail.c om,,"09778163779/
09434061856",,,CURE AND CARE MATERNITY HOSPITAL OPC (FORMERLY AMISOLA MATERNITY HOSPITAL)
1178,,,,"1221 Juan Nolasco St., Tondo, Manila",,,,Dr. Glenn Roy V. Paraso,,,"02-82454026 &
82454052",maryjohnstonhos pital@yahoo.com. ph,,,,,
1179,NCR,,Manila,,PVT,"MARY JOHNSTON HOSPITAL, INC.",120,,General,Level 3,,,,,,,"MARY JOHNSTON HOSPITAL, INC."
1180,NCR,,Manila,"2921 Nagtahan St., Sta. Mesa, Manila",PVT,DE OCAMPO MEMORIAL MEDICAL CENTER,20,Dr. Aloysius L. Timtiman,General,Level 1,"7151891 /
7150967","deocampomemori alcollege@ymail.c
om",,,,,DE OCAMPO MEMORIAL MEDICAL CENTER
1181,NCR,,Manila,"836 F. Cayco St., Sampaloc, Manila",PVT,"PERPETUAL SUCCOR HOSPITAL & MATERNITY, INC.",65,Dr. Albert A. Atilano,General,Level 1,7311631 to 33,perpetual.succor @yahoo.com,,,,,"PERPETUAL SUCCOR HOSPITAL & MATERNITY, INC."
1182,NCR,,Manila,"2732 New Panaderos St., Sta. Ana, Manila",PVT,"TRINITY WOMAN & CHILD CENTER ""THE BIRTHPLACE""",18,Dr. Edwin E. Dimayuga,General,Level 1,5641510 to 12,trinitydocuments @yahoo.com,,,,,"TRINITY WOMAN & CHILD CENTER ""THE BIRTHPLACE"""
1183,NCR,,Manila,"Cabildo St. cor. San Jose St., Intramuros, Manila",PVT,SEAMEN’S HOSPITAL,100,Dr. George C. Pile,General,Level 3,02-5278116-20,shosp_mnl@amo sup.org,,,,,SEAMEN’S HOSPITAL
1184,NCR,,Manila,"#1556 Laon Laan Road, Sampaloc, Manila",PVT,HOSPITAL OF THE INFANT JESUS MEDICAL CENTER,140,Dr. Pura R. Rodriguez- Caisip,General,Level 3,"7312771-
76/3054344",hij_recordssectio ns652@yahoo.co m/hij_childcare@ yahoo.com/admin @hijmc.com,,,,,HOSPITAL OF THE INFANT JESUS MEDICAL CENTER
1185,NCR,,Manila,"850 United Nations Avenue, Ermita, Manila",PVT,"MEDICAL CENTER MANILA, INC.",200,Dr. Eduardo S. Eseque,General,Level 3,5238131-65,mcm_directorsoffi ce@yahoo.com/di rectors_office@m anilamed.com.ph,,,,,"MEDICAL CENTER MANILA, INC."
1186,NCR,,Manila,"#286 Blumentritt St., Sta. Cruz, Manila",PVT,CHINESE GENERAL HOSPITAL & MEDICAL CENTER,592,Dr. Modesto O. Llamas,General,Level 3,"7114141-
14/87431448",cghmedicaldirect or@yahoo.com/cg hmedicaldirector @cghmc.com.ph,,,,,CHINESE GENERAL HOSPITAL & MEDICAL CENTER
1187,NCR,,Manila,"Don Quijote cor. Dimasalang St., Sampaloc, Manila",PVT,"ST. JUDE GENERAL HOSPITAL & MEDICAL CENTER, INC.",50,Dr. Nathaniel Francis G. Precilla,General,Level 3,"7312761-65 local
409",hrd.stjudehospital @gmail.com/admi stjudehosp@gmai l.com,,,,,"ST. JUDE GENERAL HOSPITAL & MEDICAL CENTER, INC."
1188,NCR,,Manila,"España Boulevard, Manila",PVT,UNIVERSITY OF SANTO TOMAS HOSPITAL,700,Dr. Charito P. Malong- Consolacion,General,Level 3,7313001 loc 2345,usthospital.com.p h/usthmedicaldire ctor@gmail.com,,,,,UNIVERSITY OF SANTO TOMAS HOSPITAL
1189,NCR,,Manila,"#46 P. Sanchez St., Sta. Mesa, Manila",PVT,OUR LADY OF LOURDES HOSPITAL,230,Dr. Milagros Joyce A. Santos,General,Level 3,02-7168001-20,www.ollh- manila.com/marke ting@ollh.ph,,,,,OUR LADY OF LOURDES HOSPITAL
1190,NCR,,Manila,"667 Gastambide St., Sampaloc, Manila",PVT,"MARY CHILES GENERAL HOSPITAL, INC.",100,Dr. Rolando A. Florendo,General,Level 3,7355341,,,,,,"MARY CHILES GENERAL HOSPITAL, INC."
1191,NCR,,Manila,"#667 United Nations Ave., Ermita, Manila",PVT,MANILA DOCTORS HOSPITAL,300,Dr. Mario Joselito Juco,General,Level 3,5580888,www.maniladocto rs.com.ph/info@m aniladoctors.com. ph,,,,,MANILA DOCTORS HOSPITAL
1192,NCR,,Manila,"#1357 G. Masangkay St., Sta. Cruz, Manila",PVT,METROPOLITAN MEDICAL CENTER,300,Dr. Kim Shi Tan,General,Level 3,2541111,kstan@metromedi calcenter.ph,,,,,METROPOLITAN MEDICAL CENTER
1193,NCR,,Caloocan City,"849 Gen. Luis St., Bagbaguin, Caloocan City",PVT,ACEBEDO GENERAL HOSPITAL,16,Dr. Eddie D. Acebedo,General,Level 1,9835363,acebedogeneralh ospital@yahoo.co m,9835363,,,,ACEBEDO GENERAL HOSPITAL
1194,NCR,,Caloocan City,"391 Malaria Rd., Brgy. 185,
Zone 16, Dist. 1, Tala, Caloocan City",PVT,"BERMUDEZ POLYCLINIC HOSPITAL, INC.",20,Dr. Eliseo A. Bermudez,General,Level 1,961-3229,bermudezhospital @yahoo.com.ph,,,,,"BERMUDEZ POLYCLINIC HOSPITAL, INC."
1195,NCR,,Caloocan City,"Area A, Camarin, Brgy. 175, Caloocan City",PVT,NODADO GENERAL HOSPITAL,40,Dr. Olivia D. Favor,General,Level 1,9628021/9627991,hrd.nodadogen@ gmail.com,,,,,NODADO GENERAL HOSPITAL
1196,NCR,,Caloocan City,"L31, B10, Quirino Highway, Bankers Village 2, Caloocan City",PVT,NORTH CALOOCAN DOCTORS HOSPITAL INC.,29,Dr. Lloyd T. Delos Santos,General,Level 1,9615213,ncdhi@yahoo.co m,,,,,NORTH CALOOCAN DOCTORS HOSPITAL INC.
1197,NCR,,Caloocan City,"8th Avenue corner F. Roxas St., West Grace Park, Caloocan City",PVT,"OUR LADY OF GRACE HOSPITAL, INC.",28,Dr. Ma. Roza Noliza Encarnacion,General,Level 1,361-1138/24,ourladyofgraceho spital@yahoo.co m,,,,,"OUR LADY OF GRACE HOSPITAL, INC."
1198,NCR,,Caloocan City,"198 A. Mabini St. Maypajo, Caloocan City",PVT,MARTINEZ MEMORIAL HOSPITAL,33,Dr. Santos Del Rio,General,Level 1,288-8661,martinezmemorial hospital@yahoo.c om,,,,,MARTINEZ MEMORIAL HOSPITAL
1199,NCR,,Caloocan City,"EDSA, Caloocan City",PVT,"MANILA CENTRAL UNIVERSITY- DR. FILEMON D. TANCHOCO, SR. MEDICAL FOUNDATION, INC.",81,"Dr. Crisostomo T. Malabanan, Jr.",General,Level 3,3672031 to 45,mcu_medicaldirec tor@yahoo.com,,,decrease in beds from 215 to 81,,"MANILA CENTRAL UNIVERSITY- DR. FILEMON D. TANCHOCO, SR. MEDICAL FOUNDATION, INC."
1200,NCR,,Quezon City,"251 Commonwealth Avenue, Matandang Balara, Quezon City",PVT,"DILIMAN DOCTORS HOSPITAL, INC.",130,Dr. Dennis L. Sta. Ana,General,Level 2,"02-
9903911/0917650
4981/8836900 loc
2028/2027",dilimandoctorsho spital2011@gmail. com,,,,,"DILIMAN DOCTORS HOSPITAL, INC."
1201,NCR,,Quezon City,"North Olympus, Zabarte Rd., Bgy. Kaligayahan, Novaliches, Quezon City",PVT,BERNARDINO GENERAL HOSPITAL II,35,Dr. Bu C. Castro,General,Level 1,9355262,admbgh2@gmail. com,,,,,BERNARDINO GENERAL HOSPITAL II
1202,NCR,,Quezon City,"215 Gen. Luis St., Novaliches, Quezon City",PVT,DIVINE HEART MEDICAL SERVICE & DEVELOPMENT COOPERATIVE HOSPITAL,32,Dr. Christopher De Vera,General,Level 1,"9374552 /
9369113","dihmesco@yahoo
.com",,,,,DIVINE HEART MEDICAL SERVICE & DEVELOPMENT COOPERATIVE HOSPITAL
1203,NCR,,Quezon City,"46 Bukidnon St., Bago Bantay, Quezon City",PVT,"DR. MONTANO G. RAMOS GENERAL
HOSPITAL CORPORATION",25,Dr. Montano G. Ramos,General,Level 1,"4531377 /
9276628",montano.ramos@ yahoo.com.ph,,,,,"DR. MONTANO G. RAMOS GENERAL
HOSPITAL CORPORATION"
1204,NCR,,Quezon City,"Lot 20 cor. Mercury St., Fairview Avenue, Fairview, Quezon City",PVT,"FAIRVIEW GENERAL HOSPITAL, INC.",30,Dr. Hermogenes D. Jarin,General,Level 1,"939-8764/939-
9689",fghjarin@yahoo.c om,,,,,"FAIRVIEW GENERAL HOSPITAL, INC."
1205,NCR,,Quezon City,"531 Commonwealth Ave., Quezon City",PVT,"GEN. MIGUEL MALVAR MEDICAL RESEARCH FOUNDATION, INC.",46,Dr. Potenciano R. Malvar,General,Level 1,"9328867/9328517
/ 9327265",gen.malvarhospit al@yahoo.com,,,,,"GEN. MIGUEL MALVAR MEDICAL RESEARCH FOUNDATION, INC."
1206,NCR,,Quezon City,"75 Bukidnon St., Bago Bantay, Quezon City",PVT,"J.P. SIOSON GENERAL HOSPITAL AND COLLEGES, INC.",18,"Dr. Lovell Cristina S. Magat, MHA",General,Level 1,9275643/4554281,"jpshr.1971@gmail
.com",,,40-18,,"J.P. SIOSON GENERAL HOSPITAL AND COLLEGES, INC."
1207,NCR,,Quezon City,"56 Ramirez St., Novaliches, Quezon City",PVT,QUEENSBERRY HOSPITAL,19,"Dr. Tito Rotaeche Garcia III, FPCS",General,Level 1,"282-
5873/0915340852
2/",20queensberry16 @gmail.com,,,,,QUEENSBERRY HOSPITAL
1208,NCR,,Quezon City,"E. Rodriguez Sr. Avenue, Quezon City 1102",PVT,QUEZON INSTITUTE,20,Dr. Elizabeth V. Cadena,General,Level 1,"7813763 local
143",ptsiqidirector@g mail.com,,,,,QUEZON INSTITUTE
1209,NCR,,Quezon City,"Quirino Highway, Brgy. Pasong Putik, Novaliches, Quezon City",PVT,SAN LORENZO HOSPITAL HEALTH MGT. CO.,22,Dr. Eduardo S. Noveloso,General,Level 1,9397054/9302195,sanlorenzohospit al.lagro@yahoo.c om,,,22 to 18,,SAN LORENZO HOSPITAL HEALTH MGT. CO.
1210,NCR,,Quezon City,"62 Maginoo St., Diliman, Quezon City",PVT,"UROLOGY CENTER OF THE PHILIPPINES, INC.",16,Dr. Pedro L. Lantin III,General,Level 1,9903031,urologycenterpi@ yahoo.com,,,,,"UROLOGY CENTER OF THE PHILIPPINES, INC."
1211,NCR,,Quezon City,"11 Salalilla St., Project 4, Quezon City",PVT,"VILLAROSA HOSPITAL, INC.",24,Dr. Elaine V. Adapon,General,Level 1,"913-9705;
4382995",villahosp@yahoo. com,,,,,"VILLAROSA HOSPITAL, INC."
1212,NCR,,Quezon City,"23 Buenamar St., Novaliches Proper, Quezon City",PVT,"WORD OF HOPE GENERAL HOSPITAL
FOUNDATION, INC.",30,"Dr. Eliseo A. Garcia, Jr., FICS, FPAMS",General,Level 1,"9301622/9369953
/3 4179175",hopegeneralhospi tal@yahoo.com,,,,,"WORD OF HOPE GENERAL HOSPITAL
FOUNDATION, INC."
1213,NCR,,Quezon City,"1515 Quezon Avenue, West Triangle, Quezon City",PVT,"PROVIDENCE HOSPITAL, INC.",75,Dr. Dave B. Tan,General,Level 2,5586999 loc 756/757/733,"ehospital.com.ph, aplusdoc@provid encehospital.com.",,,,,"PROVIDENCE HOSPITAL, INC."
1214,NCR,,Quezon City,"#100 D. Tuazon St., Quezon City",PVT,STA. TERESITA GENERAL HOSPITAL,18,Dr. Andrea Christine R. Perez De Tagle,General,Level 1,7810301-06,stgh.medrecords @gmail.com,7438770,,40 to 18,,STA. TERESITA GENERAL HOSPITAL
1215,NCR,,Quezon City,"#960 Aurora Blvd., Brgy. Bagumbayan, Quezon City",PVT,WORLD CITI MEDICAL CENTER,120,Dr. Margarita Santella- Jara,General,Level 3,"4629017/4384548
/4384585/343845 80",mdo@worldcitime d.com,,,decrease in ABC from 276 to 120,,WORLD CITI MEDICAL CENTER
1216,,,,,,,,,,,,,,,,,
1217,NCR,,Quezon City,"#7 Kamuning Road, Quezon City",PVT,DR. JESUS C. DELGADO MEMORIAL HOSPITAL,65,Dr. Rolando A. Balburias,General,Level 2,9244051-65,jdmh@pldtdsl.net/ info@jdmh.ph,,,,,DR. JESUS C. DELGADO MEMORIAL HOSPITAL
1218,NCR,,Quezon City,"#680 Quirino Highway, San Bartolome, Novaliches, Quezon City",PVT,BERNARDINO GENERAL HOSPITAL I,80,Dr. Edgar A. Baltazar,General,Level 2,9379183/9355264,shiella_b@yahoo. com/bghcorpone @yahoo.com,,,,,BERNARDINO GENERAL HOSPITAL I
1219,NCR,,Quezon City,"#279 E. Rodriguez Sr. Blvd., Quezon City",PVT,ST. LUKE’S MEDICAL CENTER,509,Dr. Arturo S. Dela Peña,General,Level 3,7270419,"mdrepollo.bgc@st luke.com.ph,Isgoli mlim@stlukes.co m.ph",,,dec. beds from 633-509,,ST. LUKE’S MEDICAL CENTER
1220,NCR,,Quezon City,"Aurora Boulevard, Quezon City",PVT,"UNIVERSITY OF THE EAST RAMON MAGSAYSAY MEMORIAL MEDICAL CENTER, INC.",307,Dr. Chiara Marie N. Dimla,General,Level 3,7161853 loc 212,uerm.edu.ph/docn ap@gmail.com/m edicaldirector@ue rm.edu.ph,,,,,"UNIVERSITY OF THE EAST RAMON MAGSAYSAY MEMORIAL MEDICAL CENTER, INC."
1221,NCR,,Quezon City,"1001 Mindanao Avenue, Brgy. Bahay Toro, Quezon City",PVT,"METRO NORTH MEDICAL CENTER AND HOSPITAL, INC.",80,Dr. Michael J. Diaz,General,Level 2,4268000 loc 436/407,metronorthmedica lcenter@yahoo.co m/medicalsec@m nmch.com,,,,,"METRO NORTH MEDICAL CENTER AND HOSPITAL, INC."
1222,NCR,,Quezon City,"#201 E. Rodriguez Sr. Blvd., Quezon City",PVT,DE LOS SANTOS MEDICAL CENTER,150,Dr. Nilo C. De Los Santos,General,Level 3,"7230041/8935762
/88935762 loc 8827",mdo@dlsmc.ph/k mmendez@dlsmc. ph,,,,,DE LOS SANTOS MEDICAL CENTER
1223,NCR,,Quezon City,"11 Banawe St., Brgy. Doña Josefa, Quezon City",PVT,DR. FE DEL MUNDO MEDICAL CENTER,107,Dr. Elsie Lynn Locson,General,Level 3,7120845-49,"com.ph,mlboon@f edelmundo.com.p h/rostamaria@mt",,,,,DR. FE DEL MUNDO MEDICAL CENTER
1224,NCR,,Quezon City,"#6 N. Ramirez St., Brgy. Don Manuel, Quezon City",PVT,UNITED DOCTORS MEDICAL CENTER,100,Dr. Miles Dela Rosa,General,Level 3,"7123240-
59/7123223",ce@yahoo.com/fi sh_yao@gmail.co m,,,,,UNITED DOCTORS MEDICAL CENTER
1225,NCR,,Quezon City,"Neopolitan Business Park, Regalado Highway, Brgy. Greater Lagro, Novaliches, District 2, Quezon City",PVT,COMMONWEALTH HOSPITAL AND MEDICAL CENTER,148,Dr. Teresita N. Rabanal,General,Level 2,02-9300000,chmc.ph@gmail.c om,,,,,COMMONWEALTH HOSPITAL AND MEDICAL CENTER
1226,NCR,,Quezon City,"Quezon Ave. cor. Sct. Magbanua, Quezon City",PVT,"CAPITOL MEDICAL CENTER, INC.",200,Dr. Lilia P. Luna,General,Level 3,3723825 loc 2163,admin_officer@ca pitolmedical.org/z tt,,,decrease in ABC from 300 to 200,,"CAPITOL MEDICAL CENTER, INC."
1227,NCR,,Quezon City,"Regalado Avenue cor. Dahlia, West Fairview, Quezon City",PVT,"FEU - DR. NICANOR REYES MEDICAL FOUNDATION, INC.",300,Dr. Nolan E. Pecho,General,Level 3,"4270213/8983833
8",info@feu-nrmf.ph,,,,,"FEU - DR. NICANOR REYES MEDICAL FOUNDATION, INC."
1228,NCR,,Quezon City,"No. 20 Seminary Road, Bahay Toro, Project 8, Quezon City",PVT,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-QUEZON CITY, INC.",100,Dr. Vilma A. Beltran,General,Level 2,"02-
3520725/0977816
3829/2817764/28
33997/091713832
29",acemcquezoncity 2@gmail.com,,,,,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-QUEZON CITY, INC."
1229,NCR,,Quezon City,"Lot 2b, Mindanao Avenue, Brgy. Talipapa, Novaliches, Quezon City",PVT,"PACIFIC GLOBAL MEDICAL CENTER, INC.",100,Dr. Romanito C. Cabalona,General,Level 2,"9014941/8248740
0",pgmcinc@yahoo. com.ph,,,,,"PACIFIC GLOBAL MEDICAL CENTER, INC."
1230,NCR,,Quezon City,"#793 Quirino Highway, Gulod, Novaliches, Quezon City",PVT,"NOVALICHES GENERAL HOSPITAL, INC.",60,Dr. Francisco Tan Jr.,General,Level 1,9381449,novalichesgeneral hospital@gmail.c om,,,,,"NOVALICHES GENERAL HOSPITAL, INC."
1231,NCR,,Quezon City,"Commonwealth Ave. cor. Tandang Sora Ave., Quezon City",PVT,"F.Y. MANALO MEDICAL FOUNDATION, INC.",100,Dr. Salvador B. Corpuz,General,Level 2,9327387 loc 3641,newerageneralhos pital@gmail.com,,,,,"F.Y. MANALO MEDICAL FOUNDATION, INC."
1232,NCR,,Las Piñas City,"Atlas compound, Naga Road, Pulang Lupa Dos,
Las Piñas City",PVT,A. ZARATE GENERAL HOSPITAL,17,"Albert L. Zarate, Md",General,Level 1,8746903,azarategeneralhos pital@gmail.com,,,,,A. ZARATE GENERAL HOSPITAL
1233,NCR,,Las Piñas City,"Alabang-Zapote Road, cor. Pelayo Village, Talon, Las Piñas City",PVT,ALABANG MEDICAL CLINIC-LAS PIÑAS BRANCH,18,Dr. Isidra Masa,General,Level 1,"8742506 /
8740164 /
8736464",fmontillano@yaho o.com,,,25-18,,ALABANG MEDICAL CLINIC-LAS PIÑAS BRANCH
1234,NCR,,Las Piñas City,"545-E Alabang-Zapote Road, Brgy. Talon III, Las Piñas City",PVT,POPE JOHN PAUL II HOSPITAL AND MEDICAL CENTER INC.,100,Dr. Vivian Serrano,General,Level 2,"09158040542/092
09563968/882602
85",catherinepjp2@g mail.com,,,,,POPE JOHN PAUL II HOSPITAL AND MEDICAL CENTER INC.
1235,NCR,,Las Piñas City,"130 Real St., Pamplona 1, Las Piñas City",PVT,"CHRIST THE KING MEDICAL CENTER UNIHEALTH LAS PIÑAS, INC.",20,Dr. Arlene Besa- Carabeo,General,Level 1,8731119/8735549,ctkgeneralhospita l@yahoo.com.ph,,,,,"CHRIST THE KING MEDICAL CENTER UNIHEALTH LAS PIÑAS, INC."
1236,NCR,,Las Piñas City,"18 & 19 J. Aguilar Ave., Talon 1, Las Piñas City",PVT,E. ZARATE HOSPITAL,15,Dr. Joan Sy Zarate,General,Level 1,8711440/8735593,zarateclinic@yaho o.com,,,,,E. ZARATE HOSPITAL
1237,NCR,,Las Piñas City,"#8009 JI Aguilar Ave., Pulanglupa 2, Las Piñas City",PVT,"LAS PIÑAS DOCTORS HOSPITAL, INC.",130,Dr. Lordelita A. Martinez,General,Level 3,"8297715/02-
6369414",jilianchan74@yah oo.com/lpdhinc@ yahoo.com,,,,,"LAS PIÑAS DOCTORS HOSPITAL, INC."
1238,NCR,,Las Piñas City,"Alabang-Zapote Road, Las Piñas City",PVT,"UNIVERSITY OF PERPETUAL HELP DALTA MEDICAL CENTER, INC.",215,Dr. Adrien R. Quidlat,General,Level 3,02-8748515,evphd_uphdmc@ yahoo.com,,,,,"UNIVERSITY OF PERPETUAL HELP DALTA MEDICAL CENTER, INC."
1239,NCR,,Las Piñas City,"#1314 Marcos Alvarez Ave., Talon V, Las Piñas City",PVT,"LAS PIÑAS CITY MEDICAL CENTER, INC.",66,Dr. Mercedita P. Alcala,General,Level 2,"02-
8005695/8005678",lpcmc01@yahoo.c om,,,,,"LAS PIÑAS CITY MEDICAL CENTER, INC."
1240,NCR,,Makati City,"#2 Amorsolo St., Legaspi Village, Makati City",PVT,MAKATI MEDICAL CENTER,600,Dr. Saturnino P. Javier,General,Level 3,8888999 loc 3708,QualityManageme ntDivision@makat imed.net.ph/John ny.Sinon@makati med.net.ph/Medic al.Director@maka ti.net.ph/Medi,,,,,MAKATI MEDICAL CENTER
1241,NCR,,Makati City,"#1838 Dian St., Palanan, Makati City",PVT,"ST. CLARE’S MEDICAL CENTER, INC.",75,Dr. Alodia L. Del Rosario,General,Level 2,"8316511-
14/8316512",SCMC1972YAHO O.COM,,,,,"ST. CLARE’S MEDICAL CENTER, INC."
1242,NCR,,Mandaluyong City,"#163 EDSA, Mandaluyong City",PVT,DR. VICTOR R. POTENCIANO MEDICAL CENTER,170,Dr. Aileen Riego-Javier,General,Level 3,84649999,hrd@vrp.com.ph,,,dec. in beds from 203 to 170,,DR. VICTOR R. POTENCIANO MEDICAL CENTER
1243,NCR,,Marikina City,"49 Bayan-bayanan Ave., Marikina Heights, Marikina City",PVT,GARCIA GENERAL HOSPITAL,24,Dr. Nestor C. Garcia,General,Level 1,"9484014/9424705
/9415511",garciagenhosp@g mail.com,,,,,GARCIA GENERAL HOSPITAL
1244,NCR,,Marikina City,"Katipunan Avenue, COR. Pio del Pilar St., Concepcion Dos, Marikina City",PVT,SDS MEDICAL CENTER,22,Dr. Amparo S. Serrano,General,Level 1,9337078,sdsmedicalcenter @gmail.com,,,,,SDS MEDICAL CENTER
1245,NCR,,Marikina City,"444 J. P. Rizal St., Lamuan, Bgy. Sto. Niño St., Dist. 1, Marikina City",PVT,ST. VICTORIA HOSPITAL,55,Dr. Madonna Victoria C. Domingo,General,Level 1,941-5081/942- 2022 loc 107,ubaldelevi@yaho o.com,,,,,ST. VICTORIA HOSPITAL
1246,NCR,,Marikina City,"3 Toyota Ave. cor. Guerilla St., Sto. Niño, Marikina City",PVT,VT Maternity Hospital,20,Dr. Marie Josephine Rose T. Rustia,Specialty OB Gyn,Level 1,9426669,vtmaternityhospit al1800@gmail.co m,,,,,VT Maternity Hospital
